web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693993829-74","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2 Zimmer, 50 m², CHF 1635.—","Tösstalstr. 218, 8405 Winterthur, ZH","CHF 1635.—","«Der Hit! Geräumige 2-Zi. Wohnung zu vermieten!»","2 Zimmer, 50 m², CHF 1635.—Tösstalstr. 218, 8405 Winterthur, ZH«Der Hit! Geräumige 2-Zi. Wohnung zu vermieten!»Der Hit! Geräumige 2-Zi. Wohnung zu vermieten!-geräumige Wohnung-schöner Laminat-und Parkettboden-moderne Küche und Bad-gute Nachbarschaft!-Super Einkaufsmöglichkeiten in unmittelbarer Nähe!-Bus Nr. 2 vor dem Haus!-Es kommt noch eine monatliche Akontozahlung von CHF 150.- für Heiz-/Nebenkosten dazu.Eine Garage kann dazu gemietet werden!Zögern Sie nicht und rufen Sie uns unverbindlich an!Anbieter kontaktierenKontaktieren"
"1693993829-75","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","4,5 Zimmer, 102 m², CHF 2530.—","Lettenstrasse 27, 8408 Winterthur, ZH","CHF 2530.—","«Wunderschöne Lage zum Wohnen ""Mieten ohne Kaution""»","4,5 Zimmer, 102 m², CHF 2530.—Lettenstrasse 27, 8408 Winterthur, ZH«Wunderschöne Lage zum Wohnen ""Mieten ohne Kaution""»hochwertig Wohnen in Waldesnähe- neuwertige Küche in schlichter Eleganz- alle Zimmer Eichenparkett- sep. WC mit Waschturm- Bad/Dusche/WC- grosszügige LoggiaDie Wahl der Materialien schlagen Brücken. Mit der ansprechenden Holzfassade und dem schönen Eichenparkett auf der einen Seite und den top modernen Küchen und Bädern auf der anderen Seite, werden höchste Wohnansprüche und das Bedürfnis zurück zur Natur vereint. Dafür spricht auch das Modell der 2000-Watt-Gesellschaft. Die Wohnungen verfügen über eine kontrollierte Wohnraumlüftung, was ein anAnbieter kontaktierenKontaktieren"
"1693993829-76","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 101 m², CHF 2210.—","Sulzer-Allee 77, 8404 Winterthur, ZH","CHF 2210.—","«Energie sparen? Wohnung im Minergie-Haus»","3,5 Zimmer, 101 m², CHF 2210.—Sulzer-Allee 77, 8404 Winterthur, ZH«Energie sparen? Wohnung im Minergie-Haus»Willkommen bei sue&tilTauchen Sie ein, denn hier erwartet Sie eine spritzige, inspirierende und innovative Wohnoase, welche auch Ihr Herz höher schlagen lässt!Wir sind die neue Siedlung im modernen Winterthurer Quartier Neuhegi mit Parks und allem, was es für ein aktives Leben braucht. sue&til legt grossen Wert darauf, Ihnen zahlreiche Highlights und Annehmlichkeiten zu bieten. Sie können sicher sein, dass sue&til Ihnen nicht nur alle Ihre Wünsche an Ihr neues Zuhause erfüllt, sondern viel mehr bietet.Für Ihren Wohnkomfort verfügt die Wohnung üAnbieter kontaktierenKontaktieren"
"1693993829-77","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 91 m², CHF 2480.—","Rudolfstr. 25, 8400 Winterthur, ZH","CHF 2480.—","«Modernes Wohnen im Herzen der Stadt»","3,5 Zimmer, 91 m², CHF 2480.—Rudolfstr. 25, 8400 Winterthur, ZH«Modernes Wohnen im Herzen der Stadt»Der luxeriöse Ausbaustandart, die eindrückliche Raumhöhe sowie der exklusive Blick über Winterthur machen das Wohnen im Zentrum der Stadt einmalig. - Im oberstes Geschoss mit kreativem Grundriss- Ganze Wohnung Eschenparkett- Variable Raumgestaltung dank Schiebetüren- Moderne, offene Küche- Bad/WC und sep. Dusche/WC mit Natursteinplatten- Waschturm in der Wohnung- Lift direkt in die Wohnung- Entrée mit Garderobenraum- Einbauschränke- Grosse Terrasse (16.4 m2)Die Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angeboteAnbieter kontaktierenKontaktieren"
"1693993829-78","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 74 m², CHF 1930.—","Dättnauerstr. 141, 8406 Winterthur, ZH","CHF 1930.—","«Hier könnte Ihr Wohntraum in Erfüllung gehen»","3,5 Zimmer, 74 m², CHF 1930.—Dättnauerstr. 141, 8406 Winterthur, ZH«Hier könnte Ihr Wohntraum in Erfüllung gehen»Wenn Sie eine komfortable Wohnung an einer ländlichen und familienfreundlichen Lage suchen, dürfte dieses Angebot Ihr Interesse wecken. Direkt vor der Haustüre befindet sich die Haltestelle der Buslinie 5, welche Sie mit dem lebendigen Stadtzentrum von Winterthur verbindet. Im angrenzenden Naherholungsgebiet finden Sie Ruhe und Raum für Aktivitäten im Freien.Für Ihre Wohnqualität:- Plattenböden in Wohn- und Schlafzimmern- Moderne, offene Küche mit Geschirrspüler und Induktionsherd- Grosszügige Fensterfronten- Zwei Kinderspielplätze- GemeinschafNeu"
"1693993829-79","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2,5 Zimmer, 80 m², CHF 1678.—","Marktgasse 54, 8400 Winterthur, ZH","CHF 1678.—","«Grosse 2 .5-Zimmerwohnung im Herzen der Winterthurer Altstadt»","2,5 Zimmer, 80 m², CHF 1678.—Marktgasse 54, 8400 Winterthur, ZH«Grosse 2 .5-Zimmerwohnung im Herzen der Winterthurer Altstadt»Für die schöne Altstadtwohnung mit grosszügigem Grundriss im 3. Obergeschoss einer gepflegten Altbauliegenschaft suchen wir per 1. November 2023 eine neue Mieterschaft. Die Wohnung weist folgende Vorzüge auf:grosszügiger Eingangsbereich gemütliches Wohnzimmer mit denkmalgeschützter Wandbemalung (an einer Wand)offene Wohnküche Badezimmer mit grosser BadewanneWaschmaschine/Tumbler im Badezimmerruhig gelegenes Schlafzimmer (Seite Innenhof zu Stadthausstrasse)Parkettboden im Wohn- und Schlafzimmer, Keramikplatten in der Küche, Korridor und BadezimmNeu"
"1693993829-80","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2,5 Zimmer, 44 m², CHF 1395.—","Reutlingerstr. 15, 8404 Winterthur, ZH","CHF 1395.—","«Ihr neues Zuhause im Grünen!»","2,5 Zimmer, 44 m², CHF 1395.—Reutlingerstr. 15, 8404 Winterthur, ZH«Ihr neues Zuhause im Grünen!»In diesem gepflegten Mehrfamilienhaus an ruhiger, idyllischer Lage am Stadtrand erwartet Sie ein zeitgemäss ausgestattetes, preisgünstiges Zuhause. Die Liegenschaft ist verkehrstechnisch sehr gut erschlossen, der Autobahnanschluss ist nur 7 Fahrminuten entfernt. Wer mit dem ÖV unterwegs ist, erreicht die Bushaltestelle in 2 Gehminuten (Buslinie 1). In wenigen Minuten sind diverse Lebensmittelläden mit dem Auto oder Bus erreichbar.Für Ihre Wohnqualität: - Parkettboden in Wohn- und Schlafzimmern - Offene Küche mit Glaskeramikherd und GeschirrspülNeu"
"1693993829-81","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","1 Zimmer, 28 m², CHF 650.—","Dättnauerstr. 143, 8406 Winterthur, ZH","CHF 650.—","«Mit Abendsonne in den Feierabend»","1 Zimmer, 28 m², CHF 650.—Dättnauerstr. 143, 8406 Winterthur, ZH«Mit Abendsonne in den Feierabend»Suchen Sie ein Zimmer als Wochenaufenthalts Wohnung? Dann finden Sie in der Überbauung in Dättnau Ihr neues Zuhause. Direkt vor der Haustüre hält der Bus Nummer 5 und verbindet Sie mit dem lebendigen Stadtzentrum von Winterthur. Im angrenzenden Naherholungsgebiet finden Sie Ruhe und Raum für Aktivitäten im Freien.Für Ihre Wohnqualität:- Plattenboden im Schlafzimmer- Sonniger Balkon- BadezimmerZusätzlich auf Wunsch: Einstellplatz Tiefgarage CHF 150.-/Monat.Interessiert? Dann lohnt sich eine Besichtigung.Neu"
"1693993829-82","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","5,5 Zimmer, 170 m², CHF 2980.—","Euelstrasse  56, 8408 Winterthur, ZH","CHF 2980.—","«Die hat Klasse!»","5,5 Zimmer, 170 m², CHF 2980.—Euelstrasse  56, 8408 Winterthur, ZH«Die hat Klasse!»Neu"
"1693993829-83","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","4,5 Zimmer, 107 m², CHF 2500.—","Im Grüntal 10, 8405 Winterthur, ZH","CHF 2500.—","«Ihr neues Zuhause im Grüntal-Quartier»","4,5 Zimmer, 107 m², CHF 2500.—Im Grüntal 10, 8405 Winterthur, ZH«Ihr neues Zuhause im Grüntal-Quartier»Die Besichtigungen finden ohne Voranmeldung wie folgt statt:- Montag, 11.09.2023, 18:00 Uhr - 19:30 Uhr- Montag, 18.09.2023, 18:00 Uhr - 19:30 Uhr- Montag, 25.09.2023, 18:00 Uhr - 19:30 UhrGerne dürfen Sie bei den Mietern Del Gaizo / Maina klingeln. Ihre Fragen werden Ihnen gerne vor Ort beantwortet.Im sonnigen und ruhigen Quartier in Winterthur vermieten wir diese grosszügige 4.5-Zimmerwohnung per 1.12.2023 oder nach Vereinbarung.Die Wohnüberbauung "" Im Grüntal"" befindet sich inmitten des Quartiers im Grüntal. Die Bushaltestelle Grüntal ist diNeu"
"1693993829-84","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","4,5 Zimmer, 148 m², CHF 2580.—","Am Eulachpark 21, 8404 Winterthur, ZH","CHF 2580.—","«Die perfekte Wohnung!»","4,5 Zimmer, 148 m², CHF 2580.—Am Eulachpark 21, 8404 Winterthur, ZH«Die perfekte Wohnung!»- Neubau 2006 - Bodenbeläge Riemenparkett- Raumhohe Fenster- Waschturm (WA/WT)- Bad/WC mit Doppellavabo- Dusche/WC- schöner Sitzplatz- Eingangslogia- Reduit- Haustiere nicht erlaubtEinstellplätze CHF 145.00 vorhandenDie Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer genau der angebotenen Wohnung.NeuAnbieter kontaktierenKontaktieren"
"1693993829-85","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","1 Zimmer, 31 m², CHF 877.—","Am Bach 64, 8400 Winterthur, ZH","CHF 877.—","«Wohnen im beliebten Mattenbachquartier!»","1 Zimmer, 31 m², CHF 877.—Am Bach 64, 8400 Winterthur, ZH«Wohnen im beliebten Mattenbachquartier!»Ab 1. Oktober 2023 vermieten wir im Mattenbachquartier an zentraler und ruhiger Lage, eine 1-Zimmer-Wohnung im 3. Obergeschoss.Übersicht WohnungKüche mit Gusskochplattenein Badezimmer mit BadewanneWohnzimmer mit Parkettseparates KellerabteilWaschküche zur Mitbenützung (Termine flexibel über die Waschküchen-App buchbar)UmgebungEinkaufsmöglichkeiten in GehdistanzStadtzentrum mit dem Fahrrad schnell erreichbarBushaltestelle direkt vor dem HausNahegelegener AutobahnanschlussDie Wohnung wird teilsaniert, dementsprechend werden alle Böden durch ParkeAnbieter kontaktierenKontaktieren"
"1693993829-86","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 93 m², CHF 2190.—","Else-Züblinstr. 101, 8404 Winterthur, ZH","CHF 2190.—","«Moderne 3.5-Zimmer-Wohnung im Eulachhof in Oberwinterthur»","3,5 Zimmer, 93 m², CHF 2190.—Else-Züblinstr. 101, 8404 Winterthur, ZH«Moderne 3.5-Zimmer-Wohnung im Eulachhof in Oberwinterthur»In dieser, im Jahr 2007 erstellten, ersten Null-Energie Wohnüberbauung der Schweiz vermieten wir eine grosszügige und kinderfreundliche 3.5-Zimmer-Wohnung mit grosszügigem Balkon.Alle Wohnräume sind mit schönem Eichenparkett ausgelegt. Die offene Küche mit grauen Steinplatten verfügt über Geschirrspüler und Glaskeramikherd. Die Wohnung verfügt über ein Badezimmer mit Badewanne/WC sowie ein separates WC mit Dusche. Der grosszügige Wohn- und Essbereich lädt zum Verweilen ein. Zusätzlichen Stauraum bietet das Reduit mit eigener Waschmaschine/TumblAnbieter kontaktierenKontaktieren"
"1693993829-87","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","4,5 Zimmer, 123 m², CHF 2966.—","Else-Züblin-Strasse 108, 8404 Winterthur, ZH","CHF 2966.—","«Wohnkomfort, der kaum Wünsche offen lässt»","4,5 Zimmer, 123 m², CHF 2966.—Else-Züblin-Strasse 108, 8404 Winterthur, ZH«Wohnkomfort, der kaum Wünsche offen lässt»Die LageDas Trendquartier Neuhegi steht für eine familienfreundliche Infrastruktur, kurze Gehdistanzen zu Schulen und einem vor der Türe gelegenen Naherholungsgebiet. Zudem befindet sich auch die International School in Winterthur.Der nah gelegene Eulachpark bietet für jeden etwas, sei es für Spiel, Bewegung, Spaziergänge, Picknicks oder einfach nur um zu entspannen. Die Buslinie Nr. 7 fährt in unmittelbarer Nähe der Überbauung im Viertelstundentakt zum Bahnhof Winterthur. Mit den ÖV erreichen Sie in 30 Minuten Zürich, 20 Minuten den Flughafen,Anbieter kontaktierenKontaktieren"
"1693993829-88","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2,5 Zimmer, 73 m², CHF 2010.—","Stadthausstr. 13, 8400 Winterthur, ZH","CHF 2010.—","«Maisonette-Wohnung im Herzen der Stadt ""Mieten ohne Kaution""»","2,5 Zimmer, 73 m², CHF 2010.—Stadthausstr. 13, 8400 Winterthur, ZH«Maisonette-Wohnung im Herzen der Stadt ""Mieten ohne Kaution""»- alle Zimmer Parkett- Bad mit Badewanne- Gäste-WC- Küche mit Glaskeramik und Geschirrspüler- Wendeltreppe mit Galerie- Lift - Einkaufsmöglichkeiten in unmittelbarer NäheKeine Parkplätze vorhandenDie Bilder zeigen das Original.- GlasfaseranschlussAnbieter kontaktierenKontaktieren"
"1693993829-89","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","1 Zimmer, 39 m², CHF 1255.—","Gutstrasse 11, 8400 Winterthur, ZH","CHF 1255.—","«Zentral gelegen mit grüner Umgebung!»","1 Zimmer, 39 m², CHF 1255.—Gutstrasse 11, 8400 Winterthur, ZH«Zentral gelegen mit grüner Umgebung!»Per 01.10.2023 oder nach Vereinbarung vermieten wir eine Single-Wohnung. Die Wohnung befindet sich an zentraler Lage in Winterthur und punktet mit hellen und attraktiven Räumlichkeiten. Die Wohnung verfügt zudem über:- Küche mit Glaskeramikherd- Parkett im Wohn-/ Schlafzimmer- Plattenboden in Küche und Bad- Genügend Stauraum dank Einbauschrank und eigenem Kellerabteil Das Objekt ist in der Nähe von diversen Einkaufsmöglichkeiten, öffentlichen Verkehrsmitteln wie auch naturnah gelegen.(Die Fotos entsprechen dem Standard, Abweichungen sind möglicAnbieter kontaktierenKontaktieren"
"1693993829-90","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","1 Zimmer, 39 m², CHF 1265.—","Gutstrasse 13, 8400 Winterthur, ZH","CHF 1265.—","«Wohnung mit Charme und Stadtnähe!»","1 Zimmer, 39 m², CHF 1265.—Gutstrasse 13, 8400 Winterthur, ZH«Wohnung mit Charme und Stadtnähe!»Wir vermieten diese attraktiv gelegene Wohnung, welche ausserdem folgendes zu bieten hat: - Küche modern mit Glaskeramikherd und Granitabdeckung - Parkettboden im Wohnzimmer, Schlafzimmer und Korridor - Plattenboden in Küche und Bad- Genügend Stauraum dank Einbauschrank- Eigener Kellerabteil im Untergeschoss Das Objekt ist in der Nähe von diversen Einkaufsmöglichkeiten, öffentlichen Verkehrsmittel wie auch naturnah gelegen.(Die Fotos entsprechen dem Standard, kleine Abweichungen sind möglich.)Anbieter kontaktierenKontaktieren"
"1693993829-91","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2 Zimmer, CHF 1450.—","Steinberggasse 65, 8400 Winterthur, ZH","CHF 1450.—","«Renovierte Altbauwohnung mit viel Charme»","2 Zimmer, CHF 1450.—Steinberggasse 65, 8400 Winterthur, ZH«Renovierte Altbauwohnung mit viel Charme»Wir vermieten ab 1. November 2023 eine kleine aber feine Altstadtwohnung nähe Neumarkt. Die Wohnung wurde 2017 teilsaniert weist folgende Vorzüge auf:Flur mit historischem Einbauschrankmoderne Einbauküche mit Waschmaschine und separatem Kühlschrankalle Wohnräume mit Echtparkettgemütliche Sitzbank im Wohnzimmermoderner Pelletofen zum heizen der Räumlichkeiten (keine Zentralheizung)historische Einbauschränke im SchlafzimmerBadezimmer mit BadewanneÜberzeugen Sie sich am besten gleich vor Ort von dieser Wohnung. Ein Anmeldeformular erhalten Sie ebeAnbieter kontaktierenKontaktieren"
"1693993829-92","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","4,5 Zimmer, 104 m², CHF 2820.—","Magazingasse 2, 8400 Winterthur, ZH","CHF 2820.—","«Stadtnahes Wohnen»","4,5 Zimmer, 104 m², CHF 2820.—Magazingasse 2, 8400 Winterthur, ZH«Stadtnahes Wohnen»Die LageIhr neues Zuhause liegt im Veltheim-Quartier in der neuen Überbauung Zur Weinlese. Hier treffen Sie auf Grossstadt-Flair, welches sich mit dörflicher Gelassenheit vereint hat. Sie profitieren von einer herausragenden Infrastruktur mit einem breiten Angebot und müssen dennoch nicht auf Ruhe und Rückzugsmöglichkeiten verzichten.Winterthur bietet vielfältige Einkaufsmöglichkeiten, Cafés und Restaurants sowie ein breites Sport- und Kulturangebot. Die hübsche Altstadt ist in wenigen Minuten erreichbar und überzeugt mit einer ausgedehnten FusAnbieter kontaktierenKontaktieren"
"1693993829-93","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 84 m², CHF 2192.—","Solarstrasse 7, 8404 Winterthur, ZH","CHF 2192.—","«Moderne Wohnung in Winterthur»","3,5 Zimmer, 84 m², CHF 2192.—Solarstrasse 7, 8404 Winterthur, ZH«Moderne Wohnung in Winterthur»Die hochwertig ausgebaute Mietwohnung wurde erst per November 2021 fertiggestellt. Sie begrüsst neue Mieter mit Architektur auf der Höhe der Zeit. Das Objekt bietet Ihnen nebst dem ansprechenden Grundriss folgenden Ausbaustandard:- Überhohe Räume mit Anhydritboden- geräumige Zimmer - offene Küche- zwei Badezimmer/WC- Eigener Waschturm- Wintergarten- Eigenes Kellerabteil- Nachhaltige Bauweise- Begrünter Innenhof Bei den Bildern handelt es sich um Musterfotos, welche den Ausbaustandard veranschaulichen. Die genaue Raumaufteilung können Sie dem an"
"1693993829-94","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","1 Zimmer, 18 m², CHF 1088.—","Tösstalstrasse 16, 8400 Winterthur, ZH","CHF 1088.—","«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»","1 Zimmer, 18 m², CHF 1088.—Tösstalstrasse 16, 8400 Winterthur, ZH«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»Unsere möblierten Studios inmitten der Altstadt Wintertur bieten optimale Voraussetzungen für lang- als auch kurzfristige Aufenthalte (mind. 6 Monate) nahe Ihres Ausbildungs- und/oder Arbeitsortes. Folgendes Studio ist per 1. November 2023 verfügbar: Studio Nr. 6 - ca. 18 m² für CHF 1'088.-Wir bevorzugen ordnungsbewusste junge Menschen, Studenten, Praktikanten und Auszubildende, welche nicht rauchen sowie keine Haustiere besitzen. Folgender Service ist im Mietzins inbegriffen:WLAN Zugriffwöchentliche Reinigung der allg. Räume (Küche, Bad, Einga"
"1693993829-95","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 100 m², CHF 2700.—","Marktgasse 36, 8400 Winterthur, ZH","CHF 2700.—","«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»","3,5 Zimmer, 100 m², CHF 2700.—Marktgasse 36, 8400 Winterthur, ZH«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»Interessiert? Unter dem Link BESICHTIGUNGSFORMULAR können Sie sich für eine Besichtigung anmelden.Bahnhof sowie viele Einkaufsmöglichkeiten wie Coop sowie auch Migros. wenige Gehminuten entfernt. Hauptstrasse in unmittelbare Entfernung, die mit der Autobahn verbindet. Altstadt Wohnung gelegen wo das Leben pulsiert und doch ist sie sehr ruhig und gut isoliert.Für Ihre Wohnqualität:Wohnung sehr schön renoviert100m2 die bereit ist zur Benutzung istNeue Küche und Bad/DuscheWaschmaschine und Tumbler in der WohnungEigener KellerabteilGemeinschaftsterNeu"
"1693993829-96","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2 Zimmer, 52 m², CHF 1475.—","Roggenweg 8, 8405 Winterthur, ZH","CHF 1475.—","«Im Grünen Wohnen ""Mietern ohne Kaution""»","2 Zimmer, 52 m², CHF 1475.—Roggenweg 8, 8405 Winterthur, ZH«Im Grünen Wohnen ""Mietern ohne Kaution""»- gepflegte Liegenschaft- Wohnbereich Parkett- Zimmer Linoleum- offene Küche- Bad/WC- Balkon- im 2.OG, kein Lift- Kellerabteil- Haustierhaltung auf Anfrage Einstellplätze CHF 120.00 vorhandenDie Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angebotenen Wohnung.Anbieter kontaktierenKontaktieren"
